Season,Player,Tm,MP,WS/48,BPM,VORP
2020-21,JaVale McGee,2TM,678.0,0.068,-2.5,-0.1
2020-21,Jabari Parker,2TM,165.0,0.089,-0.9,0.0
2020-21,Jaden McDaniels,MIN,1511.0,0.046,-3.5,-0.6
2020-21,Jae Crowder,PHO,1648.0,0.097,1.1,1.3
2020-21,Jae'Sean Tate,HOU,2043.0,0.088,-1.4,0.3
2020-21,Jahlil Okafor,DET,347.0,0.082,-3.2,-0.1
2020-21,Jahmi'us Ramsey,SAC,94.0,0.012,-4.5,-0.1
2020-21,Jake Layman,MIN,627.0,0.051,-2.1,0.0
2020-21,Jakob Poeltl,SAS,1845.0,0.148,0.8,1.3
2020-21,Jalen Brunson,DAL,1697.0,0.143,0.9,1.2
2020-21,Jalen Harris,TOR,172.0,0.079,0.3,0.1
2020-21,Jalen Lecque,IND,12.0,-0.232,-13.0,0.0
2020-21,Jalen McDaniels,CHO,904.0,0.062,-3.2,-0.3
2020-21,Jalen Smith,PHO,156.0,0.022,-6.1,-0.2
2020-21,Jamal Murray,DEN,1704.0,0.129,2.0,1.7
2020-21,James Ennis III,ORL,986.0,0.097,-2.2,-0.1
2020-21,James Harden,2TM,1609.0,0.208,7.2,3.7
2020-21,James Johnson,2TM,1043.0,0.055,-1.2,0.2
2020-21,James Nunnally,NOP,48.0,0.031,-2.7,0.0
2020-21,James Wiseman,GSW,836.0,0.042,-5.0,-0.6
2020-21,Jared Dudley,LAL,81.0,0.053,-3.5,0.0
2020-21,Jared Harper,NYK,16.0,-0.365,-22.1,-0.1
2020-21,Jaren Jackson Jr.,MEM,258.0,0.123,0.1,0.1
2020-21,Jarred Vanderbilt,MIN,1139.0,0.132,-0.1,0.5
2020-21,Jarrell Brantley,UTA,138.0,0.172,2.2,0.1
2020-21,Jarrett Allen,2TM,1864.0,0.166,1.1,1.4
2020-21,Jarrett Culver,MIN,499.0,-0.006,-5.6,-0.5
2020-21,Javonte Green,2TM,473.0,0.107,-0.5,0.2
2020-21,Jaxson Hayes,NOP,964.0,0.176,0.6,0.6
2020-21,Jay Scrubb,LAC,84.0,-0.072,-10.9,-0.2
2020-21,Jaylen Adams,MIL,18.0,-0.252,-19.8,-0.1
2020-21,Jaylen Brown,BOS,1999.0,0.115,2.5,2.3
2020-21,Jaylen Hoard,OKC,320.0,0.07,-2.5,0.0
2020-21,Jaylen Nowell,MIN,759.0,0.044,-2.8,-0.2
2020-21,Jayson Tatum,BOS,2290.0,0.137,3.9,3.4
2020-21,Jeff Green,BRK,1835.0,0.107,-0.8,0.5
2020-21,Jeff Teague,2TM,950.0,0.079,-2.2,-0.1
2020-21,Jerami Grant,DET,1829.0,0.083,1.1,1.4
2020-21,Jeremiah Martin,CLE,75.0,-0.207,-9.5,-0.1
2020-21,Jeremy Lamb,IND,765.0,0.132,1.4,0.7
2020-21,Jerome Robinson,WAS,305.0,-0.057,-7.0,-0.4
2020-21,Jevon Carter,PHO,717.0,0.104,0.5,0.5
2020-21,Jimmy Butler,MIA,1745.0,0.255,7.7,4.3
2020-21,Joe Harris,BRK,2141.0,0.117,0.4,1.3
2020-21,Joe Ingles,UTA,1867.0,0.18,3.5,2.6
2020-21,Joel Embiid,PHI,1585.0,0.266,7.5,3.8
2020-21,John Collins,ATL,1848.0,0.174,2.3,2.0
2020-21,John Konchar,MEM,575.0,0.145,1.2,0.5
2020-21,John Wall,HOU,1288.0,-0.007,-0.7,0.4
2020-21,Jonas Valančiūnas,MEM,1755.0,0.213,3.0,2.2
2020-21,Jontay Porter,MEM,54.0,0.019,-6.5,-0.1
2020-21,Jordan Bell,2TM,82.0,-0.008,-5.8,-0.1
2020-21,Jordan Bone,ORL,196.0,0.045,-4.2,-0.1
2020-21,Jordan Clarkson,UTA,1818.0,0.111,1.4,1.6
2020-21,Jordan McLaughlin,MIN,938.0,0.062,-1.7,0.1
2020-21,Jordan Nwora,MIL,274.0,0.068,-1.1,0.1
2020-21,Jordan Poole,GSW,988.0,0.094,-0.5,0.4
2020-21,Josh Green,DAL,445.0,0.05,-3.6,-0.2
2020-21,Josh Hall,OKC,336.0,-0.126,-11.9,-0.8
2020-21,Josh Hart,NOP,1349.0,0.097,-0.8,0.4
2020-21,Josh Jackson,DET,1560.0,0.004,-3.0,-0.4
2020-21,Josh Okogie,MIN,1197.0,0.051,-3.3,-0.4
2020-21,Josh Richardson,DAL,1790.0,0.066,-1.7,0.1
2020-21,Jrue Holiday,MIL,1907.0,0.165,3.4,2.6
2020-21,Juan Toscano-Anderson,GSW,1107.0,0.13,0.8,0.8
2020-21,Juancho Hernangómez,MIN,900.0,0.06,-2.9,-0.2
2020-21,Julius Randle,NYK,2667.0,0.14,3.8,3.9
2020-21,Justin Holiday,IND,2183.0,0.069,-1.0,0.6
2020-21,Justin Jackson,2TM,577.0,0.018,-3.5,-0.2
2020-21,Justin James,SAC,310.0,0.02,-4.3,-0.2
2020-21,Justin Patton,HOU,247.0,0.076,-2.2,0.0
2020-21,Justin Robinson,OKC,88.0,0.021,-6.8,-0.1
2020-21,Justise Winslow,MEM,507.0,-0.066,-6.0,-0.5
2020-21,Jusuf Nurkić,POR,880.0,0.133,2.5,1.0
2020-21,Juwan Morgan,UTA,147.0,0.105,-2.3,0.0
2020-21,KJ Martin,HOU,1068.0,0.099,-1.8,0.0
2020-21,KZ Okpala,MIA,447.0,0.015,-7.1,-0.6
2020-21,Karim Mané,ORL,88.0,-0.045,-9.9,-0.2
2020-21,Karl-Anthony Towns,MIN,1689.0,0.153,4.5,2.8
2020-21,Kawhi Leonard,LAC,1773.0,0.238,7.3,4.2
2020-21,Keita Bates-Diop,SAS,245.0,0.068,-1.9,0.0
2020-21,Kelan Martin,IND,322.0,0.066,-2.4,0.0
2020-21,Keldon Johnson,SAS,1968.0,0.079,-1.6,0.2
2020-21,Keljin Blevins,POR,75.0,-0.137,-10.7,-0.2
2020-21,Kelly Olynyk,2TM,1997.0,0.121,1.2,1.6
2020-21,Kelly Oubre Jr.,GSW,1687.0,0.062,-1.9,0.0
2020-21,Kemba Walker,BOS,1369.0,0.115,2.1,1.4
2020-21,Kendrick Nunn,MIA,1650.0,0.084,-0.5,0.6
2020-21,Kenrich Williams,OKC,1426.0,0.096,-0.7,0.4
2020-21,Kent Bazemore,GSW,1333.0,0.065,-1.2,0.2
2020-21,Kentavious Caldwell-Pope,LAL,1902.0,0.107,-0.5,0.7
2020-21,Kevin Durant,BRK,1157.0,0.206,7.2,2.7
2020-21,Kevin Huerter,ATL,2126.0,0.08,-0.3,1.0
2020-21,Kevin Knox,NYK,464.0,0.065,-1.4,0.1
2020-21,Kevin Love,CLE,622.0,0.073,-0.1,0.3
2020-21,Kevin Porter Jr.,HOU,835.0,0.0,-3.5,-0.3
2020-21,Kevon Looney,GSW,1161.0,0.139,-0.9,0.3
2020-21,Khem Birch,2TM,1529.0,0.118,-1.0,0.4
2020-21,Khris Middleton,MIL,2269.0,0.135,1.3,1.9
2020-21,Khyri Thomas,HOU,153.0,0.164,2.4,0.2
2020-21,Killian Hayes,DET,670.0,-0.081,-7.2,-0.9
2020-21,Killian Tillie,MEM,182.0,0.055,-3.7,-0.1
2020-21,Kira Lewis Jr.,NOP,904.0,0.045,-3.4,-0.3
2020-21,Kostas Antetokounmpo,LAL,56.0,-0.174,-12.6,-0.1
2020-21,Kris Dunn,ATL,45.0,-0.202,-13.7,-0.1
2020-21,Kristaps Porziņģis,DAL,1327.0,0.154,2.2,1.4
2020-21,Kyle Anderson,MEM,1887.0,0.143,3.3,2.5
2020-21,Kyle Guy,SAC,235.0,-0.015,-5.8,-0.2
2020-21,Kyle Kuzma,LAL,1954.0,0.08,-0.4,0.8
2020-21,Kyle Lowry,TOR,1601.0,0.124,1.6,1.5
2020-21,Kyrie Irving,BRK,1886.0,0.189,5.5,3.6
2020-21,LaMarcus Aldridge,2TM,674.0,0.08,-0.3,0.3
2020-21,LaMelo Ball,CHO,1469.0,0.093,1.8,1.4
2020-21,Lamar Stevens,CLE,499.0,0.043,-4.2,-0.3
2020-21,Landry Shamet,BRK,1403.0,0.063,-2.4,-0.2
2020-21,Langston Galloway,PHO,438.0,0.096,-0.9,0.1
2020-21,Larry Nance Jr.,CLE,1091.0,0.08,0.4,0.7
2020-21,Lauri Markkanen,CHI,1317.0,0.109,0.1,0.7
2020-21,LeBron James,LAL,1504.0,0.179,8.1,3.8
2020-21,League Average,nan,,,,
2020-21,Lonnie Walker IV,SAS,1522.0,0.012,-3.7,-0.7
2020-21,Lonzo Ball,NOP,1747.0,0.089,1.7,1.6
2020-21,Lou Williams,2TM,1423.0,0.056,-2.5,-0.2
2020-21,Louis King,SAC,85.0,0.16,4.9,0.1
2020-21,Luguentz Dort,OKC,1543.0,0.011,-3.5,-0.6
2020-21,Luka Dončić,DAL,2262.0,0.163,6.8,5.1
2020-21,Luka Šamanić,SAS,308.0,0.015,-4.9,-0.2
2020-21,Luke Kennard,LAC,1232.0,0.105,-0.2,0.6
2020-21,Luke Kornet,2TM,348.0,0.095,0.8,0.3
2020-21,Malachi Flynn,TOR,928.0,0.041,-2.6,-0.1
2020-21,Malcolm Brogdon,IND,1930.0,0.105,2.1,2.0
2020-21,Malik Beasley,MIN,1214.0,0.053,-0.2,0.6
2020-21,Malik Fitts,LAC,11.0,0.049,-9.1,0.0
2020-21,Malik Monk,CHO,878.0,0.054,-1.8,0.0
2020-21,Mamadi Diakite,MIL,141.0,0.102,-2.4,0.0
2020-21,Marc Gasol,LAL,993.0,0.133,2.3,1.1
2020-21,Marcus Morris,LAC,1502.0,0.115,0.0,0.8
2020-21,Marcus Smart,BOS,1581.0,0.1,-0.3,0.7
2020-21,Markelle Fultz,ORL,215.0,-0.024,-4.4,-0.1
2020-21,Markieff Morris,LAL,1200.0,0.062,-2.6,-0.2
2020-21,Markus Howard,DEN,205.0,-0.068,-8.7,-0.3
2020-21,Marques Bolden,CLE,29.0,0.063,-3.0,0.0
2020-21,Marquese Chriss,GSW,27.0,-0.03,-2.1,0.0
2020-21,Marvin Bagley III,SAC,1112.0,0.059,-3.1,-0.3
2020-21,Mason Jones,2TM,334.0,0.028,-2.7,-0.1
2020-21,Mason Plumlee,DET,1499.0,0.164,2.2,1.6
2020-21,Matisse Thybulle,PHI,1298.0,0.102,1.9,1.3
2020-21,Matt Thomas,2TM,326.0,0.031,-4.6,-0.2
2020-21,Matthew Dellavedova,CLE,224.0,0.005,-6.4,-0.3
2020-21,Maurice Harkless,2TM,772.0,0.038,-3.7,-0.3
2020-21,Max Strus,MIA,507.0,0.088,-2.2,0.0
2020-21,Maxi Kleber,DAL,1341.0,0.103,0.0,0.7
2020-21,Meyers Leonard,MIA,29.0,0.038,-3.7,0.0
2020-21,Mfiondu Kabengele,2TM,280.0,0.026,-4.3,-0.2
2020-21,Michael Carter-Williams,ORL,800.0,-0.028,-4.8,-0.6
2020-21,Michael Porter Jr.,DEN,1912.0,0.173,3.1,2.5
2020-21,Mikal Bridges,PHO,2348.0,0.164,3.3,3.1
2020-21,Mike Conley,UTA,1498.0,0.197,4.9,2.6
2020-21,Mike James,BRK,236.0,0.028,-4.4,-0.1
2020-21,Mike Muscala,OKC,645.0,0.096,-0.1,0.3
2020-21,Mike Scott,PHI,852.0,0.058,-2.8,-0.2
2020-21,Miles Bridges,CHO,1932.0,0.105,0.2,1.1
2020-21,Mitchell Robinson,NYK,853.0,0.192,1.2,0.7
2020-21,Miye Oni,UTA,519.0,0.081,-1.7,0.0
2020-21,Mo Bamba,ORL,725.0,0.117,0.1,0.4
2020-21,Monte Morris,DEN,1196.0,0.115,-0.3,0.5
2020-21,Montrezl Harrell,LAL,1580.0,0.221,3.0,2.0
2020-21,Moritz Wagner,3TM,722.0,0.082,-2.6,-0.1
2020-21,Moses Brown,OKC,920.0,0.138,-2.4,-0.1
2020-21,Mychal Mulder,GSW,766.0,0.075,-1.8,0.0
2020-21,Myles Turner,IND,1455.0,0.11,0.4,0.9
2020-21,Naji Marshall,NOP,700.0,0.061,-1.3,0.1
2020-21,Nassir Little,POR,640.0,0.082,-2.7,-0.1
2020-21,Nate Darling,CHO,26.0,0.038,-4.0,0.0
2020-21,Nate Hinton,DAL,93.0,-0.015,-3.4,0.0
2020-21,Nathan Knight,ATL,279.0,0.07,-3.7,-0.1
2020-21,Naz Reid,MIN,1347.0,0.113,-0.2,0.6
2020-21,Nemanja Bjelica,2TM,595.0,0.071,-2.2,0.0
2020-21,Nerlens Noel,NYK,1547.0,0.162,1.4,1.3
2020-21,Nic Claxton,BRK,594.0,0.153,0.4,0.4
2020-21,Nick Richards,CHO,63.0,0.026,-8.0,-0.1
2020-21,Nickeil Alexander-Walker,NOP,1007.0,0.035,-1.3,0.2
2020-21,Nico Mannion,GSW,364.0,0.029,-3.9,-0.2
2020-21,Nicolas Batum,LAC,1835.0,0.132,2.1,1.9
2020-21,Nicolò Melli,2TM,566.0,0.048,-3.5,-0.2
2020-21,Nikola Jokić,DEN,2488.0,0.301,12.1,8.8
2020-21,Nikola Vučević,2TM,2348.0,0.129,5.3,4.4
2020-21,Noah Vonleh,BRK,11.0,-0.488,-26.3,-0.1
2020-21,Norman Powell,2TM,2205.0,0.103,0.4,1.3
2020-21,Norvel Pelle,3TM,84.0,0.112,-2.6,0.0
2020-21,OG Anunoby,TOR,1433.0,0.104,1.2,1.2
2020-21,Obi Toppin,NYK,683.0,0.109,-0.7,0.2
2020-21,Onyeka Okongwu,ATL,601.0,0.155,-1.4,0.1
2020-21,Oshae Brissett,IND,519.0,0.165,0.6,0.3
2020-21,Otto Porter Jr.,2TM,606.0,0.101,0.0,0.3
2020-21,P.J. Tucker,2TM,1356.0,0.034,-4.1,-0.7
2020-21,P.J. Washington,CHO,1954.0,0.066,-0.9,0.6
2020-21,PJ Dozier,DEN,1088.0,0.051,-2.6,-0.2
2020-21,Pascal Siakam,TOR,2006.0,0.101,0.8,1.4
2020-21,Pat Connaughton,MIL,1575.0,0.108,0.0,0.8
2020-21,Patrick Beverley,LAC,832.0,0.119,0.7,0.6
2020-21,Patrick McCaw,TOR,33.0,0.209,0.9,0.0
2020-21,Patrick Patterson,LAC,582.0,0.101,-0.6,0.2
2020-21,Patrick Williams,CHI,1983.0,0.06,-2.4,-0.2
2020-21,Patty Mills,SAS,1685.0,0.062,-1.2,0.4
2020-21,Paul George,LAC,1821.0,0.139,4.2,2.9
2020-21,Paul Millsap,DEN,1162.0,0.133,1.0,0.9
2020-21,Paul Reed,PHI,177.0,0.162,-1.0,0.0
2020-21,Paul Watson,TOR,297.0,0.096,-1.3,0.1
2020-21,Payton Pritchard,BOS,1268.0,0.095,-0.7,0.4
2020-21,Precious Achiuwa,MIA,737.0,0.085,-4.1,-0.4
2020-21,Quinn Cook,2TM,157.0,0.061,-1.2,0.0
2020-21,Quinndary Weatherspoon,SAS,121.0,0.023,-5.0,-0.1
2020-21,R.J. Hampton,2TM,888.0,0.021,-3.8,-0.4
2020-21,RJ Barrett,NYK,2511.0,0.078,-1.2,0.5
2020-21,Rajon Rondo,2TM,770.0,0.081,-0.2,0.4
2020-21,Raul Neto,WAS,1403.0,0.097,-0.6,0.5
2020-21,Ray Spalding,HOU,19.0,-0.184,-14.3,-0.1
2020-21,Rayjon Tucker,PHI,68.0,0.166,-3.4,0.0
2020-21,Reggie Bullock,NYK,1949.0,0.114,-0.1,0.9
2020-21,Reggie Jackson,LAC,1544.0,0.115,0.4,0.9
2020-21,Reggie Perry,BRK,211.0,0.04,-6.7,-0.2
2020-21,Richaun Holmes,SAC,1782.0,0.165,0.6,1.2
2020-21,Ricky Rubio,MIN,1772.0,0.085,-1.9,0.0
2020-21,Robert Covington,POR,2243.0,0.08,0.2,1.2
2020-21,Robert Franks,ORL,101.0,0.158,-0.2,0.0
2020-21,Robert Williams,BOS,985.0,0.258,6.0,2.0
2020-21,Robert Woodard II,SAC,45.0,-0.011,-5.3,0.0
2020-21,Robin Lopez,WAS,1354.0,0.131,-1.0,0.4
2020-21,Rodions Kurucs,3TM,125.0,-0.041,-4.6,-0.1
2020-21,Rodney Hood,2TM,942.0,-0.019,-6.4,-1.0
2020-21,Rodney McGruder,DET,194.0,0.121,0.7,0.1
2020-21,Romeo Langford,BOS,283.0,0.003,-4.6,-0.2
2020-21,Rondae Hollis-Jefferson,POR,107.0,0.147,0.1,0.1
2020-21,Royce O'Neale,UTA,2241.0,0.121,1.0,1.7
2020-21,Rudy Gay,SAS,1358.0,0.059,-0.1,0.6
2020-21,Rudy Gobert,UTA,2187.0,0.248,4.9,3.8
2020-21,Rui Hachimura,WAS,1797.0,0.056,-3.1,-0.5
2020-21,Russell Westbrook,WAS,2369.0,0.075,3.7,3.4
2020-21,Ryan Arcidiacono,CHI,450.0,0.093,-2.3,0.0
2020-21,Saben Lee,DET,781.0,0.091,-2.0,0.0
2020-21,Saddiq Bey,DET,1909.0,0.082,-0.5,0.7
2020-21,Sam Merrill,MIL,233.0,0.102,-1.0,0.1
2020-21,Sean McDermott,MEM,158.0,0.05,-4.3,-0.1
2020-21,Sekou Doumbouya,DET,869.0,-0.012,-6.7,-1.0
2020-21,Semi Ojeleye,BOS,950.0,0.063,-2.4,-0.1
2020-21,Serge Ibaka,LAC,955.0,0.15,1.4,0.8
2020-21,Seth Curry,PHI,1638.0,0.118,-0.3,0.7
2020-21,Shai Gilgeous-Alexander,OKC,1180.0,0.143,4.1,1.8
2020-21,Shake Milton,PHI,1461.0,0.091,-1.6,0.1
2020-21,Shaquille Harrison,2TM,333.0,0.03,-4.1,-0.2
2020-21,Sindarius Thornwell,2TM,217.0,0.009,-4.7,-0.2
2020-21,Skylar Mays,ATL,269.0,0.14,1.9,0.3
2020-21,Solomon Hill,ATL,1513.0,0.04,-2.5,-0.2
2020-21,Spencer Dinwiddie,BRK,64.0,0.045,0.2,0.0
2020-21,Stanley Johnson,TOR,1006.0,0.048,-2.5,-0.1
2020-21,Stephen Curry,GSW,2152.0,0.201,8.7,5.8
2020-21,Sterling Brown,HOU,1229.0,0.071,-1.6,0.1
2020-21,Steven Adams,NOP,1605.0,0.119,-0.3,0.7
2020-21,Svi Mykhailiuk,2TM,1324.0,0.01,-2.6,-0.2
2020-21,T.J. Leaf,POR,35.0,0.022,-3.0,0.0
2020-21,T.J. McConnell,IND,1796.0,0.128,1.4,1.5
2020-21,T.J. Warren,IND,117.0,0.045,-5.5,-0.1
2020-21,Tacko Fall,BOS,136.0,0.177,1.2,0.1
2020-21,Taj Gibson,NYK,936.0,0.195,1.3,0.8
2020-21,Talen Horton-Tucker,LAL,1304.0,0.078,-1.2,0.3
2020-21,Taurean Prince,2TM,905.0,0.052,-1.8,0.0
2020-21,Terance Mann,LAC,1263.0,0.141,-0.2,0.6
2020-21,Terence Davis,2TM,1074.0,0.038,-1.7,0.1
2020-21,Terrance Ferguson,PHI,49.0,-0.161,-14.3,-0.2
2020-21,Terrence Ross,ORL,1347.0,0.03,-2.3,-0.1
2020-21,Terry Rozier,CHO,2383.0,0.105,1.6,2.2
2020-21,Thaddeus Young,CHI,1652.0,0.147,3.3,2.2
2020-21,Thanasis Antetokounmpo,MIL,551.0,0.057,-3.5,-0.2
2020-21,Theo Pinson,NYK,34.0,-0.205,-15.7,-0.1
2020-21,Thomas Bryant,WAS,271.0,0.171,0.9,0.2
2020-21,Thon Maker,CLE,76.0,0.174,0.7,0.1
2020-21,Théo Maledon,OKC,1778.0,-0.021,-5.0,-1.3
2020-21,Tim Frazier,MEM,62.0,-0.169,-11.9,-0.2
2020-21,Tim Hardaway Jr.,DAL,1985.0,0.105,0.4,1.2
2020-21,Timothé Luwawu-Cabarrot,BRK,1050.0,0.015,-4.4,-0.6
2020-21,Tobias Harris,PHI,2014.0,0.17,3.7,2.9
2020-21,Tomáš Satoranský,CHI,1307.0,0.113,-0.5,0.5
2020-21,Tony Bradley,2TM,684.0,0.192,1.3,0.6
2020-21,Tony Snell,ATL,992.0,0.099,-0.5,0.4
2020-21,Torrey Craig,2TM,803.0,0.133,0.4,0.5
2020-21,Trae Young,ATL,2125.0,0.163,3.7,3.0
2020-21,Tre Jones,SAS,269.0,0.066,-3.5,-0.1
2020-21,Tremont Waters,BOS,238.0,0.08,0.3,0.1
2020-21,Trent Forrest,UTA,302.0,0.106,-1.3,0.1
2020-21,Trevor Ariza,MIA,841.0,0.091,-1.1,0.2
2020-21,Trey Burke,DAL,911.0,0.071,-1.8,0.0
2020-21,Trey Lyles,SAS,358.0,0.085,-1.8,0.0
2020-21,Tristan Thompson,BOS,1287.0,0.107,-2.5,-0.2
2020-21,Troy Brown Jr.,2TM,524.0,0.043,-4.0,-0.3
2020-21,Ty Jerome,OKC,788.0,0.079,-0.7,0.3
2020-21,Ty-Shon Alexander,PHO,47.0,-0.048,-6.5,-0.1
2020-21,Tyler Bey,DAL,71.0,-0.033,-9.5,-0.1
2020-21,Tyler Cook,2TM,438.0,0.09,-3.0,-0.1
2020-21,Tyler Herro,MIA,1635.0,0.049,-1.3,0.3
2020-21,Tyler Johnson,BRK,684.0,0.049,-3.4,-0.2
2020-21,Tyrell Terry,DAL,56.0,-0.049,-5.0,0.0
2020-21,Tyrese Haliburton,SAC,1746.0,0.096,1.4,1.5
2020-21,Tyrese Maxey,PHI,935.0,0.099,-1.5,0.1
2020-21,Tyus Jones,MEM,1222.0,0.11,0.8,0.9
2020-21,Udoka Azubuike,UTA,57.0,0.119,-3.8,0.0
2020-21,Udonis Haslem,MIA,3.0,0.475,31.1,0.0
2020-21,Vernon Carey Jr.,CHO,115.0,0.066,-6.1,-0.1
2020-21,Victor Oladipo,3TM,1080.0,0.017,-1.7,0.1
2020-21,Vincent Poirier,PHI,39.0,-0.127,-14.8,-0.1
2020-21,Vlatko Čančar,DEN,281.0,0.053,-2.6,0.0
2020-21,Wayne Ellington,DET,1012.0,0.088,-0.2,0.5
2020-21,Wendell Carter Jr.,2TM,1375.0,0.118,-1.3,0.2
2020-21,Wenyen Gabriel,NOP,241.0,0.052,-3.3,-0.1
2020-21,Wes Iwundu,2TM,539.0,-0.003,-6.3,-0.6
2020-21,Wesley Matthews,LAL,1130.0,0.073,-1.7,0.1
2020-21,Will Barton,DEN,1736.0,0.061,-1.9,0.1
2020-21,Will Magnay,NOP,3.0,-0.787,-39.3,0.0
2020-21,Willie Cauley-Stein,DAL,906.0,0.147,-1.3,0.2
2020-21,Willy Hernangómez,NOP,846.0,0.163,0.0,0.4
2020-21,Xavier Tillman Sr.,MEM,1085.0,0.127,-0.2,0.5
2020-21,Yogi Ferrell,2TM,136.0,0.099,0.2,0.1
2020-21,Yuta Watanabe,TOR,723.0,0.102,-0.7,0.2
2020-21,Zach LaVine,CHI,2034.0,0.138,4.0,3.1
2020-21,Zeke Nnaji,DEN,397.0,0.104,-1.7,0.0
2020-21,Zion Williamson,NOP,2026.0,0.205,5.8,4.0
2021-22,Aaron Gordon,DEN,2376.0,0.105,-0.6,0.9
2021-22,Aaron Henry,PHI,17.0,-0.306,-16.5,-0.1
2021-22,Aaron Holiday,2TM,1021.0,0.068,-1.7,0.1
2021-22,Aaron Nesmith,BOS,574.0,0.038,-4.3,-0.3
2021-22,Aaron Wiggins,OKC,1209.0,0.048,-4.3,-0.7
2021-22,Abdel Nader,PHO,145.0,-0.009,-4.9,-0.1
2021-22,Ade Murkey,SAC,1.0,-0.017,-9.7,0.0
2021-22,Admiral Schofield,ORL,469.0,0.027,-5.4,-0.4
2021-22,Ahmad Caver,IND,1.0,1.204,36.9,0.0
2021-22,Al Horford,BOS,2005.0,0.181,4.3,3.2
2021-22,Alec Burks,NYK,2318.0,0.126,0.8,1.7
2021-22,Aleem Ford,ORL,74.0,-0.103,-11.4,-0.2
2021-22,Aleksej Pokusevski,OKC,1233.0,0.014,-2.6,-0.2
2021-22,Alex Caruso,CHI,1147.0,0.082,0.2,0.6
2021-22,Alex Len,SAC,620.0,0.07,-2.9,-0.1
2021-22,Alfonzo McKinnie,CHI,206.0,-0.015,-9.0,-0.4
2021-22,Alize Johnson,3TM,167.0,0.041,-5.5,-0.1
2021-22,Alperen Şengün,HOU,1489.0,0.068,-1.0,0.4
2021-22,Amir Coffey,LAC,1567.0,0.116,-0.3,0.7
2021-22,Andre Drummond,2TM,1437.0,0.17,1.3,1.2
2021-22,Andre Iguodala,GSW,603.0,0.125,2.7,0.7
2021-22,Andrew Wiggins,GSW,2329.0,0.105,0.4,1.4
2021-22,Anfernee Simons,POR,1681.0,0.055,-0.7,0.5
2021-22,Anthony Davis,LAL,1404.0,0.155,3.8,2.0
2021-22,Anthony Edwards,MIN,2466.0,0.084,1.2,2.0
2021-22,Anthony Gill,WAS,463.0,0.14,-1.9,0.0
2021-22,Anthony Lamb,SAS,8.0,-0.138,-8.0,0.0
2021-22,Armoni Brooks,2TM,844.0,0.014,-3.9,-0.4
2021-22,Arnoldas Kulboka,CHO,5.0,-0.217,-21.8,0.0
2021-22,Austin Reaves,LAL,1418.0,0.097,-1.9,0.0
2021-22,Austin Rivers,DEN,1480.0,0.037,-3.8,-0.7
2021-22,Avery Bradley,LAL,1406.0,0.04,-3.6,-0.6
2021-22,Ayo Dosunmu,CHI,2110.0,0.069,-2.0,0.0
2021-22,B.J. Johnson,ORL,65.0,0.065,-4.7,0.0
2021-22,Bam Adebayo,MIA,1825.0,0.188,3.8,2.7
2021-22,Ben McLemore,POR,1285.0,0.031,-3.2,-0.4
2021-22,Bismack Biyombo,PHO,506.0,0.17,-1.3,0.1
2021-22,Blake Griffin,BRK,958.0,0.106,-0.5,0.3
2021-22,Boban Marjanović,DAL,128.0,0.045,-4.4,-0.1
2021-22,Bobby Portis,MIL,2028.0,0.131,0.2,1.1
2021-22,Bogdan Bogdanović,ATL,1848.0,0.095,1.3,1.5
2021-22,Bojan Bogdanović,UTA,2131.0,0.118,0.0,1.1
2021-22,Bol Bol,DEN,81.0,0.065,-1.0,0.0
2021-22,Bones Hyland,DEN,1310.0,0.088,-0.4,0.5
2021-22,Brad Wanamaker,2TM,320.0,0.004,-5.8,-0.3
2021-22,Bradley Beal,WAS,1439.0,0.046,0.8,1.0
2021-22,Brandon Boston Jr.,LAC,760.0,0.026,-3.3,-0.3
2021-22,Brandon Clarke,MEM,1246.0,0.241,4.2,2.0
2021-22,Brandon Goodwin,CLE,502.0,0.069,-1.6,0.1
2021-22,Brandon Ingram,NOP,1869.0,0.099,2.0,1.9
2021-22,Brandon Knight,DAL,65.0,0.091,-4.6,0.0
2021-22,Brandon Williams,POR,640.0,-0.037,-5.7,-0.6
2021-22,Braxton Key,2TM,197.0,0.052,-3.3,-0.1
2021-22,Brodric Thomas,BOS,60.0,0.052,-2.8,0.0
2021-22,Brook Lopez,MIL,298.0,0.108,-1.3,0.1
2021-22,Bruce Brown,BRK,1774.0,0.13,0.7,1.2
2021-22,Bruno Fernando,2TM,152.0,0.14,-0.1,0.1
2021-22,Bryn Forbes,2TM,1286.0,0.054,-2.9,-0.3
2021-22,Buddy Hield,2TM,2499.0,0.036,-1.2,0.5
2021-22,C.J. Miles,BOS,2.0,0.03,-16.3,0.0
2021-22,CJ Elleby,POR,1174.0,0.016,-5.3,-1.0
2021-22,CJ McCollum,2TM,2145.0,0.081,1.9,2.1
2021-22,Cade Cunningham,DET,2088.0,-0.011,-1.6,0.2
2021-22,Caleb Martin,MIA,1372.0,0.139,1.1,1.1
2021-22,Cam Reddish,2TM,1012.0,0.046,-1.3,0.2
2021-22,Cam Thomas,BRK,1176.0,0.033,-3.4,-0.4
2021-22,Cameron Johnson,PHO,1730.0,0.156,2.7,2.1
2021-22,Cameron McGriff,POR,46.0,0.097,-4.0,0.0
2021-22,Cameron Oliver,ATL,43.0,0.219,1.7,0.0
2021-22,Cameron Payne,PHO,1278.0,0.073,0.0,0.7
